Title,URL,First published,State,Total
"Next Generation Software Environments: Principles, Problems, and Research Directions ; CU-CS-370-87",http://scholar.colorado.edu/csci_techreports/355,2014-08-27,published,2
Next-generation genotyping of hypervariable loci in many individuals of a non-model species: technical and theoretical implications.,http://scholar.colorado.edu/anth_facpapers/6,2018-03-28,published,1
"Nicotine Administration and Withdrawal and its Effect on Sleep Latency, Relevant Sleep Variables, and Endogenous Corticosterone Levels in Mice",http://scholar.colorado.edu/honr_theses/1654,2018-08-13,published,29
Nights at the Roundtable: Discourses of Public Good and Private Rights,http://scholar.colorado.edu/comm_gradetds/17,2016-07-28,published,4
Nitrate Dynamics Under Unsteady and Intermittent Flow in an Antarctic Stream,http://scholar.colorado.edu/envs_gradetds/67,2018-12-06,published,0
Nitrate Dynamics Under Unsteady and Intermittent Flow in an Antarctic Stream,http://scholar.colorado.edu/envs_gradetds/50,2017-10-31,published,2
Nitrate export response to spatially distributed snowmelt in alpine catchments,http://scholar.colorado.edu/geog_gradetds/48,2016-12-16,published,7
"Nitrate radicals and biogenic volatile organic compounds: oxidation, mechanisms, and organic aerosol",http://scholar.colorado.edu/chem_facpapers/112,2018-07-03,published,8
Nitric Oxide - dependent Protein Nitration and Carbonylation Following Hypoxia. Implications for hypoxic cell signaling,http://scholar.colorado.edu/honr_theses/710,2014-07-24,published,24
Nitrogen concentrations in lichens as a proxy for Nitrogen deposition,http://scholar.colorado.edu/honr_theses/692,2014-07-24,published,18
No Evidence of the Ego-Depletion Effect across Task Characteristics and Individual Differences: A Pre-Registered Study,http://scholar.colorado.edu/libr_oafund/26,2016-03-17,published,30
"No More Wire Hangers: Analyzing Abortion, On-screen Representation of Reproductive Rights, and The Leonine Archetype in Pro-Choice Cinema",http://scholar.colorado.edu/honr_theses/1340,2017-05-03,published,274
No Reliable Association between Runs of Homozygosity and Schizophrenia in a Well-Powered Replication Study.,http://scholar.colorado.edu/psyc_facpapers/10,2018-02-13,published,2
No Sé as a Discourse Marker in Spanish: A Corpus-Based Approach to a Cross-Dialectal Comparison,http://scholar.colorado.edu/span_facpapers/7,2016-10-03,published,2
No Teacher Left Behind: Teachers' Perceptions of their Emerging Bilingual Students and How These Impact Opportunities to Learn,http://scholar.colorado.edu/educ_gradetds/63,2017-03-27,published,14
No evidence of a role of the β4 subunit of the nicotinic acetylcholine receptor in alcohol-related behaviors.,http://scholar.colorado.edu/iphy_facpapers/25,2018-06-25,published,0
"No, no I'll get out",http://scholar.colorado.edu/econ_ugrad/1,2018-04-04,published,15
"No. 10: Eighteenth Century Navajo Fortresses of the Gobernador District, The Earl Morris Papers, No. 2",http://scholar.colorado.edu/santhro/17,2015-07-17,published,30
"No. 11: Contributions to Mesa Verde Archaeology: II, Site 875, Mesa Verde National Park, Colorado",http://scholar.colorado.edu/santhro/5,2015-07-12,published,11
"No. 12: Contributions to Mesa Verde Archaeology: III, Site 866, and the Cultural Sequence at Four Villages in the Far View Group, Mesa Verde National Park, Colorado",http://scholar.colorado.edu/santhro/6,2015-07-12,published,24
"No. 13: Contributions to Mesa Verde Archaeology: IV, Site 1086, An Isolated, Above Ground Kiva in Mesa Verde National Park, Colorado",http://scholar.colorado.edu/santhro/7,2015-07-12,published,8
No. 14: Structural Elements of the Language of the Crow Indians of Montana,http://scholar.colorado.edu/santhro/13,2015-07-13,published,34
"No. 15: Contributions to Mesa Verde Archaeology V, Emergency Archaeology in Mesa Verde National Park, Colorado, 1948-1966",http://scholar.colorado.edu/santhro/15,2015-07-14,published,34
No. 16: The Earl H. Morris Memorial Pottery Collection,http://scholar.colorado.edu/santhro/8,2015-07-12,published,54
"No. 17: Archaeological Excavations in Dinosaur National Monument, Colorado-Utah, 1964-1965",http://scholar.colorado.edu/santhro/9,2015-07-12,published,75
No. 18: Ethnohistorical Biography of the Ute Indians in Colorado,http://scholar.colorado.edu/santhro/14,2015-07-13,published,36
"No. 1: Ute Peyotism, A Study of a Cultural Complex",http://scholar.colorado.edu/santhro/11,2015-07-13,published,20
"No. 2: The Archaeology of Castle Park, Dinosaur National Monument",http://scholar.colorado.edu/santhro/1,2015-05-06,published,177
"No. 3: Excavations at Hells Midden, Dinosaur National Monument",http://scholar.colorado.edu/santhro/3,2015-07-10,published,46
No. 4: A Conspectus of the World's Cultures in 1500 A.D.,http://scholar.colorado.edu/santhro/21,2016-05-12,published,38
No. 4: A Preliminary Test of Herskovits' Hypothesis of Cultural Focus in Relation to Cultural Change,http://scholar.colorado.edu/santhro/24,2016-05-12,published,4
No. 4: A Survey of Navajo Archaeology,http://scholar.colorado.edu/santhro/23,2016-05-12,published,6
No. 4: Early Accounts of the South and Central American Blowgun,http://scholar.colorado.edu/santhro/20,2016-05-12,published,311
No. 4: Kroeber's Formulation of the Southwestern Culture Area,http://scholar.colorado.edu/santhro/22,2016-05-12,published,4
No. 5: The Present Status of the Archaeology of Western Mexico: A Distributional Study,http://scholar.colorado.edu/santhro/4,2015-07-11,published,45
No. 6: Navaho and Ute Peyotism: A Chronological and Distributional Study,http://scholar.colorado.edu/santhro/12,2015-07-13,published,11
"No. 7: Archaeological Excavations in the Northern Sierra Madre Occidental, Chihuahua and Sonara, Mexico",http://scholar.colorado.edu/santhro/10,2015-07-12,published,21
"No. 8: Basket Maker III Sites Near Durango, Colorado",http://scholar.colorado.edu/santhro/19,2016-05-11,published,46
No. 8: Introduction to the Earl Morris Papers,http://scholar.colorado.edu/santhro/18,2016-05-11,published,5
"No. 9: Contributions to Mesa Verde Archaeology: I, Site 499, Mesa Verde National Park, Colorado",http://scholar.colorado.edu/santhro/16,2015-07-17,published,39
NoPumpG: Creating Interactive Graphics with Spreadsheet Machinery ; CU-CS-372-87,http://scholar.colorado.edu/csci_techreports/357,2014-08-27,published,7
Nobel Lecture: Defining and Measuring Optical Frequencies,http://scholar.colorado.edu/phys_facpapers/54,2015-07-23,published,9
Node Compromise in Sensor Networks: The Need for Secure Systems ; CU-CS-990-05,http://scholar.colorado.edu/csci_techreports/926,2014-08-27,published,16
NodeMD: Diagnosing Node-Level Faults in Remote Wireless Systems ; CU-CS-1017-06,http://scholar.colorado.edu/csci_techreports/950,2014-08-27,published,0
Nominal Classification in Arapaho,http://scholar.colorado.edu/ling_gradetds/47,2017-03-30,published,27
Non-Adiabatic Mechanism for Photosynthetic Energy Transfer and All-Optical Determination of Concentration using Femtosecond Lasers,http://scholar.colorado.edu/chem_gradetds/122,2017-02-13,published,23
Non-OH chemistry in oxidation flow reactors for the study of atmospheric chemistry systematically examined by modeling,http://scholar.colorado.edu/chem_facpapers/70,2018-03-20,published,7
Non-Psychological Deep Structures?,http://scholar.colorado.edu/cril/vol6/iss1/3,2018-09-28,published,1
Non-Subjects and Post-Individuals: The Negotiation of Identity in the Postmodern American Suburb,http://scholar.colorado.edu/coml_gradetds/19,2017-03-02,published,23
Non-Traditional Approaches to Interrogating Genome-Wide SNP Data,http://scholar.colorado.edu/psyc_gradetds/33,2016-10-07,published,4
Non-degenerate Surface-wave Mode Coupling of a System of Dielectric Waveguides,http://scholar.colorado.edu/elmimi/28,2014-10-10,published,3
Non-human Primate Schlafen11 Inhibits Production of Both Host and Viral Proteins.,http://scholar.colorado.edu/mcdb_facpapers/14,2018-02-14,published,0
Non-linear Tidal Interactions and Their Role in Determining the Mean State and Variability of the Ionosphere-Thermosphere (IT) System,http://scholar.colorado.edu/asen_gradetds/103,2017-04-06,published,20
Non-steady wind turbine response to daytime atmospheric turbulence.,http://scholar.colorado.edu/asen_facpapers/26,2019-01-25,published,3
Nonadiabatic Multielectron Dynamics in Interaction of Molecules with Intense Laser Pulses,http://scholar.colorado.edu/honr_theses/1617,2018-08-10,published,18
Noncoding MRP RNA Function Investigated by Genetic Manipulation and Biochemical Analysis,http://scholar.colorado.edu/chem_gradetds/196,2017-08-12,published,5
Noncommutative Solenoids and the Gromov-Hausdorff Propinquity,http://scholar.colorado.edu/math_facpapers/7,2019-01-18,published,1
Nonequilibrium Dynamics of Quenched Quantum Many-Body Systems,http://scholar.colorado.edu/phys_gradetds/188,2017-09-10,published,20
Nonequilibrium Effects of Anisotropic Compression Applied to Vortex Lattices in Bose-Einstein Condensates,http://scholar.colorado.edu/phys_facpapers/14,2015-07-09,published,2
Nonisothermal Behavior of Compacted Silt Under High Suction Magnitudes,http://scholar.colorado.edu/cven_gradetds/427,2019-01-28,published,0
Nonlinear Approximations in Filter Design and Wave Propagation,http://scholar.colorado.edu/appm_gradetds/47,2017-01-27,published,11
Nonlinear Classification of Translational Initiation Sites ; CU-CS-211-81,http://scholar.colorado.edu/csci_techreports/208,2014-08-27,published,0
"Nonlinear Dispersive Elastic Waves in Solids: Exact, Approximate, and Numerical Solutions",http://scholar.colorado.edu/asen_gradetds/221,2018-12-06,published,0
"Nonlinear Dispersive Elastic Waves in Solids: Exact, Approximate, and Numerical Solutions",http://scholar.colorado.edu/asen_gradetds/171,2017-10-27,published,47
Nonlinear Dispersive Waves: Asymptotic Analysis And Solitons,http://scholar.colorado.edu/books/102,2017-08-30,published,16
Nonlinear Gated Experts for Time Series: Discovering Regimes and Avoiding Overfitting ; CU-CS-798-95,http://scholar.colorado.edu/csci_techreports/750,2014-08-27,published,9
Nonlinear Time-Series Analysis ; CU-CS-867-98,http://scholar.colorado.edu/csci_techreports/815,2014-08-27,published,8
"Nonlinear approximations in tomography, quadrature construction, and multivariate reductions",http://scholar.colorado.edu/appm_gradetds/37,2017-01-04,published,4
Nonparametric Classification with Polynomial MPMC Cascades ; CU-CS-955-03,http://scholar.colorado.edu/csci_techreports/897,2014-08-27,published,5
Nonparametric Selection of Input Variables for Connectionist Learning ; CU-CS-812-96,http://scholar.colorado.edu/csci_techreports/763,2014-08-27,published,4
"Nonprofit, Payload Process Improvement Through Lean Management",http://scholar.colorado.edu/print_theses/16,2015-07-08,published,35
Nonstructural Vulnerability Functions for Building Categories,http://scholar.colorado.edu/cven_gradetds/299,2018-07-19,published,8
Nonterminals Versus Homomorphisms in Defining Languages for Some Classes of Rewriting Systems ; CU-CS-027-73,http://scholar.colorado.edu/csci_techreports/26,2014-08-27,published,1
Nonviolent Weapons: The Transnationalism of Nonviolent Resistance,http://scholar.colorado.edu/honr_theses/966,2015-04-30,published,140
Normal-Superfluid Interaction Dynamics in a Spinor Bose Gas,http://scholar.colorado.edu/phys_facpapers/21,2015-07-09,published,1
Normalized Convergence Rates for the PSMG Method ; CU-CS-477-90,http://scholar.colorado.edu/csci_techreports/459,2014-08-27,published,2
"North,South, East,West : Mapping Italianness On Television",http://scholar.colorado.edu/books/130,2017-08-30,published,1
North-South Collaborations: Learning from a Decade of Intercultural Experiences for Teachers and Faculty in one Mexican and US University Partnership,http://scholar.colorado.edu/ling_facpapers/1,2018-02-23,published,3
North-South Globalization and Action Initiatives: Multiple News Media in The Emerging Global Communication Space,http://scholar.colorado.edu/psci_facpapers/29,2018-07-13,published,4
Not Just Sheet Music: Describing Print and Manuscript Music in Archives and Special Collections,http://scholar.colorado.edu/amrc_facpapers/5,2017-12-06,published,8
Not Just a Silly Voice: Dogs Respond to Motherese but Wolves Do Not,http://scholar.colorado.edu/ebio_gradetds/54,2017-02-16,published,35
Not Trans Enough: The Intersections of Whiteness & Nonbinary Gender Identity,http://scholar.colorado.edu/honr_theses/1029,2016-05-09,published,173
Not Waving: A Collaborative Dance/Theatre Experience,http://scholar.colorado.edu/honr_theses/160,2014-06-06,published,9
"Notes On Contributors: Vol 2, Iss 1",http://scholar.colorado.edu/partake/vol2/iss1/9,2018-03-13,published,38
Notes on Contributors,http://scholar.colorado.edu/partake/vol1/iss1/13,2016-10-18,published,101
"Notes on Contributors: Vol 1, Iss 2",http://scholar.colorado.edu/partake/vol1/iss2/13,2017-06-14,published,63
Notes on a MAP Microprocessor Implementation ; CU-CS-102-77,http://scholar.colorado.edu/csci_techreports/100,2014-08-27,published,0
Notes on a collection of herpetozoa from the Yucatan Peninsula of Mexico ; Reptiles -- Yucatán Peninsula,http://scholar.colorado.edu/sbio/22,2014-09-11,published,9
Notewise: a case study in migrating desktop applications to the web,http://scholar.colorado.edu/csci_ugrad/10,2014-08-26,published,9
Novel Approaches to Bioengineering Target Identification: A Focus on Non-Genetic Contributions to Complex Bacterial Phenotypes,http://scholar.colorado.edu/chbe_gradetds/109,2018-01-19,published,19
